id,type,frame_num,x,y,confidence
29,0,125,325,1072,0.4716511368751526
44,0,125,544,1535,0.3527466058731079
2,0,125,491,528,0.32097703218460083
123,1,125,670,899,0.5015527606010437
8,0,125,0,677,0.5609230995178223
128,0,125,436,815,0.6523215174674988
3,0,126,532,1361,0.7014349102973938
29,0,126,325,1071,0.4970244765281677
44,0,126,544,1535,0.324959933757782
2,0,126,491,528,0.21427865326404572
123,1,126,668,891,0.6636112928390503
8,0,126,0,676,0.5604037642478943
128,0,126,437,815,0.6313024163246155
3,0,127,532,1360,0.713972270488739
29,0,127,325,1071,0.4919522702693939
44,0,127,544,1535,0.3321130871772766
2,0,127,491,528,0.23366302251815796
123,1,127,670,883,0.4499967098236084
8,0,127,0,674,0.47325727343559265
128,0,127,437,816,0.5052351355552673
3,0,128,532,1361,0.7070137858390808
29,0,128,325,1072,0.5143886804580688
44,0,128,544,1535,0.2763713002204895
2,0,128,491,528,0.16419683396816254
123,1,128,672,873,0.2275983840227127
8,0,128,0,672,0.3776931166648865
128,0,128,437,816,0.4397495687007904
133,0,128,492,867,0.5422784090042114
3,0,129,532,1360,0.702343225479126
29,0,129,325,1071,0.5030195713043213
44,0,129,544,1536,0.3018937408924103
2,0,129,491,528,0.13459670543670654
123,1,129,664,857,0.21555794775485992
8,0,129,0,676,0.3205026090145111
128,0,129,437,816,0.5134321451187134
133,0,129,488,862,0.7542917728424072
3,0,130,532,1361,0.6576617956161499
29,0,130,325,1071,0.5176057815551758
44,0,130,544,1535,0.18405470252037048
2,0,130,491,528,0.238841712474823
123,1,130,664,843,0.6722918748855591
8,0,130,0,674,0.22090347111225128
128,0,130,436,816,0.6710519790649414
133,0,130,487,858,0.7016168832778931
3,0,131,532,1360,0.518635630607605
29,0,131,325,1071,0.5197889804840088
44,0,131,544,1535,0.18227462470531464
2,0,131,491,528,0.29798638820648193
123,1,131,663,826,0.5388820767402649
8,0,131,0,675,0.351836621761322
128,0,131,436,815,0.823695957660675
133,0,131,487,853,0.607212483882904
3,0,132,532,1360,0.6222192645072937
29,0,132,325,1071,0.5136924982070923
44,0,132,544,1535,0.29401999711990356
2,0,132,491,528,0.4621957540512085
123,1,132,666,805,0.6632900238037109
8,0,132,0,674,0.25761866569519043
128,0,132,436,815,0.7902197241783142
3,0,133,532,1359,0.6031743884086609
29,0,133,325,1071,0.48360955715179443
44,0,133,544,1535,0.3095274567604065
2,0,133,491,528,0.41279709339141846
123,1,133,669,787,0.4197462201118469
8,0,133,0,674,0.25180545449256897
128,0,133,437,815,0.8761876225471497
3,0,134,532,1359,0.5874539613723755
29,0,134,325,1071,0.4920376241207123
44,0,134,544,1535,0.20404478907585144
2,0,134,491,527,0.3972078859806061
123,1,134,670,769,0.6814156770706177
8,0,134,0,675,0.36046329140663147
128,0,134,437,814,0.8755937814712524
3,0,135,532,1360,0.5410271286964417
29,0,135,324,1071,0.5013225674629211
44,0,135,544,1535,0.26051557064056396
2,0,135,491,526,0.4812890291213989
123,1,135,670,750,0.6478720903396606
8,0,135,0,676,0.3031293451786041
128,0,135,437,813,0.8001777529716492
3,0,136,532,1360,0.5424636006355286
29,0,136,324,1071,0.483559250831604
44,0,136,543,1536,0.2543697655200958
2,0,136,491,526,0.6177264451980591
123,1,136,667,729,0.5727185010910034
8,0,136,0,675,0.3967031240463257
128,0,136,437,812,0.7888015508651733
3,0,137,532,1360,0.5761367678642273
29,0,137,324,1072,0.5015536546707153
44,0,137,544,1536,0.22160759568214417
2,0,137,491,527,0.5743945837020874
123,1,137,666,710,0.7533152103424072
8,0,137,0,734,0.3179768919944763
128,0,137,438,811,0.7857999801635742
3,0,138,532,1360,0.5819012522697449
29,0,138,324,1072,0.4582926630973816
44,0,138,544,1536,0.24714119732379913
2,0,138,491,528,0.6066982746124268
123,1,138,661,694,0.7161409258842468
8,0,138,10,690,0.40687867999076843
128,0,138,438,810,0.7203180193901062
3,0,139,532,1360,0.6271042823791504
29,0,139,324,1071,0.40815430879592896
44,0,139,544,1536,0.28331100940704346
2,0,139,491,528,0.8252922296524048
123,1,139,653,673,0.719015896320343
8,0,139,2,673,0.449986070394516
128,0,139,439,810,0.7924944758415222
3,0,140,532,1359,0.6586293578147888
29,0,140,325,1071,0.43797487020492554
44,0,140,544,1536,0.3203701078891754
2,0,140,491,528,0.8243433833122253
123,1,140,643,653,0.5447851419448853
8,0,140,63,661,0.3725714087486267
128,0,140,439,809,0.6009550094604492
3,0,141,532,1360,0.6087853312492371
29,0,141,325,1071,0.4177004098892212
44,0,141,544,1536,0.4477567970752716
2,0,141,490,528,0.7356202006340027
123,1,141,628,634,0.7173965573310852
8,0,141,155,658,0.34141048789024353
128,0,141,439,807,0.3201843202114105
3,0,142,532,1360,0.59329754114151
29,0,142,324,1071,0.4468448758125305
44,0,142,544,1536,0.4008706510066986
2,0,142,490,528,0.9264317750930786
123,1,142,613,616,0.555634617805481
8,0,142,175,641,0.37619471549987793
128,0,142,439,806,0.11975784599781036
4,0,142,590,883,0.6226677894592285
3,0,143,532,1360,0.6299805641174316
29,0,143,324,1071,0.47390303015708923
44,0,143,544,1536,0.42009902000427246
2,0,143,490,528,0.81657475233078
123,1,143,596,600,0.544128954410553
8,0,143,171,623,0.383914053440094
4,0,143,589,881,0.742506742477417
3,0,144,532,1359,0.6519744992256165
29,0,144,325,1071,0.4818997383117676
44,0,144,544,1536,0.32698917388916016
2,0,144,490,528,0.8939680457115173
123,1,144,577,586,0.35924020409584045
8,0,144,138,627,0.3549078106880188
4,0,144,588,881,0.7469179034233093
3,0,145,532,1359,0.6631953716278076
29,0,145,325,1071,0.5275463461875916
44,0,145,544,1536,0.3118635416030884
2,0,145,490,528,0.8078617453575134
123,0,145,559,575,0.18445125222206116
8,0,145,48,668,0.62867671251297
4,0,145,588,879,0.8164126873016357
3,0,146,532,1359,0.7079891562461853
29,0,146,325,1071,0.49136266112327576
44,0,146,544,1536,0.37155669927597046
2,0,146,490,527,0.6474205255508423
8,0,146,10,683,0.6272644996643066
4,0,146,588,878,0.8813849091529846
3,0,147,532,1359,0.7339780926704407
29,0,147,325,1071,0.48114195466041565
44,0,147,544,1536,0.48088958859443665
2,1,147,491,528,0.5731522440910339
8,0,147,0,688,0.6067824959754944
4,0,147,588,877,0.8765644431114197
154,0,147,391,640,0.6426953077316284
3,0,148,532,1359,0.7484573125839233
29,0,148,325,1071,0.49763166904449463
44,0,148,544,1536,0.33890265226364136
2,1,148,491,528,0.14086948335170746
8,0,148,0,690,0.6187813878059387
4,0,148,588,877,0.8500753045082092
154,0,148,391,639,0.5715826153755188
156,0,148,3,629,0.580145001411438
3,0,149,532,1359,0.7487286925315857
29,0,149,325,1071,0.4865933060646057
44,0,149,544,1536,0.2656690180301666
2,0,149,490,528,0.6509687304496765
8,0,149,0,690,0.6251016855239868
4,0,149,587,877,0.7898085713386536
154,0,149,388,632,0.5195993185043335
156,0,149,14,603,0.6102119088172913
3,0,150,532,1359,0.7056818604469299
29,0,150,325,1071,0.49569693207740784
44,0,150,544,1536,0.3768889904022217
2,0,150,492,527,0.8600382804870605
8,0,150,0,691,0.6553941965103149
4,0,150,586,877,0.7106679081916809
154,0,150,385,631,0.3946843147277832
156,0,150,40,598,0.5608747005462646
3,0,151,532,1360,0.7081902623176575
29,0,151,325,1071,0.5109232664108276
44,0,151,544,1536,0.362552672624588
2,0,151,489,528,0.8572521209716797
8,0,151,0,693,0.5832955241203308
4,0,151,586,878,0.7539714574813843
154,0,151,375,629,0.35688671469688416
156,0,151,127,585,0.48173242807388306
3,0,152,532,1361,0.7024996280670166
29,0,152,325,1071,0.5083452463150024
44,0,152,544,1536,0.3848799467086792
2,0,152,491,527,0.8476423025131226
8,0,152,0,692,0.5889121890068054
4,0,152,586,877,0.7710574269294739
154,0,152,366,625,0.313559353351593
156,0,152,173,579,0.6581084728240967
3,0,153,532,1362,0.6498011350631714
29,0,153,325,1071,0.5036705732345581
44,0,153,544,1536,0.2931085228919983
2,0,153,490,528,0.8512857556343079
8,0,153,0,692,0.611627459526062
4,0,153,586,877,0.6072200536727905
154,0,153,362,630,0.2653641700744629
156,0,153,240,597,0.6130339503288269
162,1,153,413,571,0.6322411298751831
3,0,154,532,1362,0.6983200311660767
29,0,154,325,1071,0.4940195381641388
44,0,154,544,1536,0.3313324749469757
2,0,154,491,528,0.9095619320869446
8,0,154,0,690,0.5712296962738037
4,0,154,585,877,0.4362265169620514
154,0,154,371,653,0.17981474101543427
156,0,154,297,632,0.5915773510932922
162,1,154,399,574,0.5243015289306641
3,0,155,532,1361,0.7114418745040894
29,0,155,325,1072,0.4982491135597229
44,0,155,544,1536,0.3727980852127075
2,0,155,490,528,0.9093446731567383
8,0,155,0,693,0.5028917193412781
4,0,155,584,877,0.4084007740020752
156,0,155,339,650,0.5569553375244141
162,1,155,386,582,0.4857950508594513
3,0,156,532,1361,0.7208269834518433
29,0,156,325,1072,0.4848259687423706
44,0,156,544,1536,0.477107971906662
2,0,156,490,528,0.906292200088501
8,0,156,0,694,0.5075188279151917
4,0,156,583,876,0.31943055987358093
156,0,156,350,659,0.6095101237297058
162,1,156,373,592,0.8025491237640381
3,0,157,532,1362,0.7100738286972046
29,0,157,325,1072,0.468692421913147
44,0,157,544,1536,0.5583736300468445
2,0,157,490,528,0.8758432865142822
8,0,157,0,694,0.49609798192977905
4,0,157,583,876,0.23716844618320465
156,0,157,355,646,0.6337457299232483
162,1,157,361,603,0.9188472032546997
3,0,158,532,1361,0.6696897745132446
29,0,158,325,1072,0.503285825252533
44,0,158,544,1536,0.4862140417098999
2,0,158,490,528,0.7360016107559204
8,0,158,0,695,0.3605364263057709
4,0,158,582,877,0.15510611236095428
156,0,158,356,651,0.5241134166717529
162,1,158,349,614,0.7255421280860901
3,0,159,532,1360,0.6824724674224854
29,0,159,325,1071,0.47300493717193604
44,0,159,544,1536,0.42689040303230286
2,0,159,490,528,0.6566255688667297
8,0,159,0,693,0.3518104553222656
4,0,159,582,877,0.17347140610218048
156,0,159,346,656,0.411846399307251
162,1,159,340,627,0.7174875140190125
3,0,160,532,1359,0.7132060527801514
29,0,160,325,1071,0.4146340489387512
44,0,160,544,1536,0.4286750853061676
2,0,160,491,527,0.7286129593849182
8,0,160,0,712,0.2826378345489502
4,0,160,582,877,0.14273986220359802
156,0,160,354,661,0.3403073251247406
162,1,160,336,640,0.8972839713096619
3,0,161,532,1359,0.7206740379333496
29,0,161,325,1071,0.36376655101776123
44,0,161,544,1535,0.2450794279575348
2,0,161,491,528,0.7298782467842102
8,0,161,0,736,0.37638068199157715
4,0,161,581,877,0.15397784113883972
156,0,161,357,663,0.28405776619911194
162,1,161,333,652,0.7050178050994873
3,0,162,532,1360,0.7224565148353577
29,0,162,325,1071,0.4086962342262268
44,0,162,544,1536,0.3157757818698883
2,0,162,490,528,0.7250967025756836
8,0,162,0,731,0.39017239212989807
4,0,162,581,878,0.14380350708961487
156,0,162,363,664,0.30819639563560486
162,1,162,330,666,0.5932891368865967
3,0,163,532,1360,0.6869429349899292
29,0,163,325,1071,0.478039026260376
44,0,163,544,1536,0.2809307873249054
2,0,163,490,528,0.6319237351417542
8,0,163,2,743,0.33870193362236023
4,0,163,581,879,0.17527402937412262
156,0,163,353,671,0.30351579189300537
162,1,163,327,677,0.4750661551952362
3,0,164,532,1360,0.721720278263092
29,0,164,325,1071,0.48325851559638977
44,0,164,544,1536,0.23576878011226654
2,0,164,490,528,0.6099895238876343
8,0,164,0,752,0.3048050105571747
4,0,164,580,879,0.16841909289360046
156,0,164,347,674,0.30800652503967285
162,1,164,334,693,0.48239877820014954
3,0,165,532,1360,0.7404288053512573
29,0,165,325,1072,0.42895394563674927
44,0,165,544,1536,0.18362468481063843
2,0,165,490,527,0.5377292037010193
8,0,165,0,711,0.3334297835826874
4,0,165,580,879,0.1168900653719902
156,0,165,344,669,0.35189712047576904
162,1,165,346,702,0.47476598620414734
3,0,166,532,1360,0.7287839651107788
29,0,166,325,1072,0.5011013746261597
44,0,166,544,1536,0.21965140104293823
2,0,166,489,526,0.3938150107860565
8,0,166,0,702,0.33759093284606934
156,0,166,343,670,0.2515532076358795
3,0,167,532,1359,0.7067713141441345
29,0,167,325,1072,0.4716944396495819
44,0,167,544,1536,0.3292268216609955
2,0,167,490,526,0.4931778609752655
8,0,167,0,735,0.3632861375808716
156,0,167,347,671,0.28782349824905396
3,0,168,532,1359,0.7429364919662476
29,0,168,325,1072,0.49108368158340454
44,0,168,544,1536,0.27065935730934143
2,0,168,490,527,0.4084012806415558
8,0,168,0,747,0.3207610547542572
156,0,168,352,670,0.19621147215366364
3,0,169,532,1359,0.6864174604415894
29,0,169,325,1072,0.478784441947937
44,0,169,545,1536,0.2572758197784424
2,0,169,490,527,0.40410295128822327
8,0,169,0,748,0.24036401510238647
156,0,169,353,668,0.1445513218641281
3,0,170,532,1359,0.6856494545936584
29,0,170,326,1072,0.4761662781238556
44,0,170,544,1535,0.272433876991272
2,0,170,490,528,0.36103004217147827
8,0,170,0,714,0.3332623243331909
156,0,170,367,666,0.10369917750358582
3,0,171,532,1359,0.6280040740966797
29,0,171,326,1072,0.48834428191185
44,0,171,544,1535,0.3265494108200073
2,0,171,490,528,0.23643606901168823
8,0,171,0,697,0.30521827936172485
3,0,172,532,1359,0.6256011128425598
29,0,172,326,1071,0.41222018003463745
44,0,172,544,1535,0.37035396695137024
2,0,172,490,528,0.3189421594142914
8,0,172,0,692,0.2889671325683594
3,0,173,531,1359,0.6159524917602539
29,0,173,326,1071,0.5045574307441711
44,0,173,544,1535,0.22159820795059204
2,0,173,491,527,0.26336488127708435
8,0,173,0,689,0.4030649960041046
3,0,174,531,1360,0.6449113488197327
29,0,174,325,1071,0.5356476902961731
44,0,174,544,1535,0.23915503919124603
2,0,174,491,528,0.24608659744262695
8,0,174,0,688,0.4113062024116516
3,0,175,531,1360,0.6401447653770447
29,0,175,325,1071,0.4897097051143646
44,0,175,544,1535,0.19884349405765533
2,0,175,491,528,0.22086180746555328
8,0,175,0,688,0.3503190279006958
3,0,176,531,1360,0.6489772796630859
29,0,176,325,1071,0.5304884910583496
44,0,176,544,1535,0.23722118139266968
2,0,176,491,528,0.2251729667186737
8,0,176,0,688,0.2924983501434326
3,0,177,532,1360,0.5691508054733276
29,0,177,325,1071,0.4824449419975281
44,0,177,545,1536,0.21300922334194183
2,0,177,491,528,0.27574583888053894
8,0,177,0,688,0.34035640954971313
3,0,178,531,1360,0.5284472107887268
29,0,178,325,1071,0.4218612611293793
44,0,178,544,1536,0.34744003415107727
2,0,178,491,528,0.24090665578842163
8,0,178,0,688,0.350839227437973
3,0,179,531,1361,0.4584149718284607
29,0,179,325,1071,0.3171338737010956
44,0,179,544,1535,0.3000415563583374
2,0,179,491,527,0.2054845541715622
8,0,179,0,687,0.2605845034122467
3,0,180,531,1362,0.6666829586029053
29,0,180,325,1071,0.3102843463420868
44,0,180,544,1536,0.26939988136291504
2,0,180,491,528,0.18895147740840912
8,0,180,0,688,0.33379849791526794
3,0,181,531,1361,0.6369590759277344
29,0,181,325,1071,0.31840819120407104
44,0,181,544,1536,0.31016701459884644
2,0,181,491,527,0.17800310254096985
8,0,181,0,689,0.3316749036312103
3,0,182,531,1361,0.6609878540039062
29,0,182,325,1071,0.29173743724823
44,0,182,544,1536,0.2933869957923889
2,0,182,490,526,0.17392149567604065
8,0,182,0,689,0.31127482652664185
3,0,183,531,1363,0.5109214186668396
29,0,183,325,1071,0.31200969219207764
44,0,183,544,1536,0.42363616824150085
2,0,183,491,528,0.18977054953575134
8,0,183,0,689,0.4560856521129608
3,0,184,531,1365,0.30607205629348755
29,0,184,325,1071,0.29913321137428284
44,0,184,544,1535,0.43753233551979065
2,0,184,491,528,0.1443217694759369
8,0,184,0,688,0.3432450294494629
3,0,185,531,1362,0.5687031149864197
29,0,185,324,1071,0.14262841641902924
44,0,185,544,1535,0.321140319108963
2,0,185,491,527,0.16036216914653778
8,0,185,0,688,0.22165364027023315
3,0,186,531,1361,0.6664122343063354
29,0,186,325,1071,0.26894477009773254
44,0,186,544,1535,0.23378609120845795
2,0,186,490,527,0.16113074123859406
8,0,186,0,688,0.40100517868995667
3,0,187,531,1359,0.6404197216033936
29,0,187,325,1071,0.20961980521678925
44,0,187,543,1535,0.15095964074134827
2,0,187,490,528,0.20902910828590393
8,0,187,0,688,0.32493239641189575
3,0,188,531,1358,0.5560559630393982
29,0,188,324,1070,0.1721436232328415
44,0,188,544,1535,0.3251848518848419
2,0,188,490,527,0.21294651925563812
8,0,188,0,688,0.23882724344730377
3,0,189,531,1360,0.49921029806137085
29,0,189,324,1071,0.3413670063018799
44,0,189,543,1535,0.3559398949146271
2,0,189,490,526,0.2109215408563614
8,0,189,0,689,0.2836799621582031
3,0,190,532,1362,0.5390831828117371
29,0,190,325,1071,0.40430447459220886
44,0,190,543,1535,0.41228193044662476
2,0,190,490,526,0.19005225598812103
8,0,190,0,689,0.4260152280330658
3,0,191,532,1361,0.550007164478302
29,0,191,325,1071,0.41932782530784607
44,0,191,544,1535,0.4697517156600952
2,0,191,490,526,0.17388492822647095
8,0,191,0,689,0.45649009943008423
3,0,192,532,1362,0.4151621162891388
29,0,192,325,1071,0.4395311176776886
44,0,192,544,1535,0.256853848695755
2,0,192,491,527,0.17870353162288666
8,0,192,0,689,0.4806680381298065
3,0,193,532,1361,0.5714026689529419
29,0,193,325,1071,0.4413467049598694
44,0,193,545,1536,0.362988144159317
2,0,193,491,527,0.22221097350120544
8,0,193,0,690,0.6149500608444214
3,0,194,532,1361,0.6385374665260315
29,0,194,325,1071,0.4254334270954132
44,0,194,544,1535,0.24500367045402527
2,0,194,491,526,0.19304527342319489
8,0,194,0,690,0.49483364820480347
3,0,195,532,1362,0.6972022652626038
29,0,195,325,1072,0.45499104261398315
44,0,195,544,1535,0.30311498045921326
2,0,195,490,527,0.2724025845527649
8,0,195,0,690,0.5203902125358582
156,0,195,2,678,0.7201818823814392
3,0,196,532,1362,0.7448697090148926
29,0,196,325,1072,0.4287710189819336
44,0,196,544,1535,0.346271812915802
2,0,196,490,528,0.29576820135116577
8,0,196,0,690,0.5794817805290222
206,0,196,686,967,0.6458681225776672
156,0,196,0,677,0.7816640734672546
3,0,197,532,1361,0.7166735529899597
29,0,197,325,1072,0.4520582854747772
44,0,197,544,1535,0.38302677869796753
2,0,197,490,528,0.18322359025478363
8,0,197,0,691,0.6292468309402466
156,0,197,0,677,0.49237722158432007
208,0,197,433,820,0.6796078681945801
3,0,198,532,1361,0.725199282169342
29,0,198,325,1072,0.4606820344924927
44,0,198,544,1535,0.22754859924316406
2,0,198,490,528,0.17219263315200806
8,0,198,0,691,0.5740163326263428
156,0,198,0,678,0.4601069986820221
208,0,198,433,819,0.7561382055282593
210,1,198,673,892,0.7533155083656311
3,0,199,532,1360,0.6843295693397522
29,0,199,325,1072,0.49167922139167786
44,0,199,544,1535,0.1890089213848114
2,0,199,491,528,0.1533707231283188
8,0,199,0,692,0.5669294595718384
156,0,199,0,678,0.42838606238365173
208,0,199,434,818,0.6079338788986206
3,0,200,532,1360,0.5548074245452881
29,0,200,325,1072,0.48117706179618835
44,0,200,544,1535,0.1714237630367279
2,0,200,491,528,0.15655142068862915
8,0,200,0,692,0.5268648266792297
156,0,200,0,674,0.2676009237766266
208,0,200,434,819,0.6538571715354919
213,0,200,494,864,0.7734217643737793
3,0,201,532,1360,0.576895534992218
29,0,201,325,1072,0.4620678126811981
44,0,201,544,1535,0.20490573346614838
2,0,201,490,528,0.19497889280319214
8,0,201,0,693,0.4751478433609009
156,0,201,0,673,0.2346530258655548
208,0,201,434,819,0.460478812456131
213,0,201,494,860,0.599556028842926
3,0,202,532,1360,0.6300965547561646
29,0,202,324,1072,0.48713386058807373
44,0,202,544,1535,0.157319575548172
2,0,202,490,528,0.15805815160274506
8,0,202,0,692,0.5192710161209106
156,0,202,0,674,0.3070438802242279
208,0,202,434,819,0.6488126516342163
213,0,202,494,846,0.1984955221414566
3,0,203,532,1360,0.629604697227478
29,0,203,324,1072,0.4921351969242096
44,0,203,544,1535,0.23784542083740234
2,0,203,490,528,0.33625271916389465
8,0,203,0,691,0.46520179510116577
156,0,203,0,676,0.3580116331577301
208,0,203,433,818,0.7356806993484497
213,0,203,494,838,0.5178421139717102
3,0,204,532,1359,0.6011134386062622
29,0,204,324,1071,0.50533127784729
44,0,204,544,1535,0.1658698171377182
2,0,204,490,528,0.3372761011123657
8,0,204,0,691,0.46614784002304077
156,0,204,0,677,0.37588411569595337
208,0,204,433,816,0.8414368033409119
213,0,204,494,833,0.32973161339759827
3,0,205,532,1360,0.7269028425216675
29,0,205,324,1072,0.48295673727989197
44,0,205,544,1535,0.25720709562301636
2,0,205,490,527,0.4562188982963562
8,0,205,0,691,0.5321642756462097
156,0,205,0,677,0.41975656151771545
208,0,205,433,815,0.85777747631073
213,0,205,493,825,0.1598007082939148
3,0,206,532,1360,0.6567316651344299
29,0,206,324,1072,0.4560636281967163
44,0,206,544,1535,0.30505290627479553
2,0,206,491,526,0.5776137113571167
8,0,206,0,691,0.5446448922157288
156,0,206,0,677,0.5361666679382324
208,0,206,433,814,0.8821357488632202
213,0,206,492,817,0.1928168088197708
221,1,206,663,736,0.5175164341926575
3,0,207,532,1360,0.608226478099823
29,0,207,324,1071,0.4316580295562744
44,0,207,544,1535,0.37316158413887024
2,0,207,491,525,0.5554913878440857
8,0,207,0,690,0.37361571192741394
156,0,207,3,675,0.32727915048599243
208,0,207,433,813,0.7947531938552856
213,0,207,491,813,0.1665026843547821
221,1,207,662,722,0.8087378740310669
3,0,208,532,1359,0.5944004058837891
29,0,208,324,1071,0.4534604847431183
44,0,208,544,1535,0.3037436604499817
2,0,208,491,525,0.5557234883308411
8,0,208,0,690,0.5209736227989197
156,0,208,0,672,0.3676879405975342
208,0,208,434,812,0.7250431180000305
213,0,208,489,810,0.23454521596431732
221,1,208,656,703,0.6949841976165771
3,0,209,532,1359,0.5835831165313721
29,0,209,325,1072,0.5088694095611572
44,0,209,544,1535,0.36040064692497253
2,0,209,491,525,0.6285819411277771
8,0,209,0,690,0.5265695452690125
156,0,209,0,674,0.4602143168449402
208,0,209,435,811,0.8238852620124817
213,0,209,487,808,0.4128803312778473
221,1,209,652,686,0.6422148942947388
3,0,210,532,1360,0.5836640000343323
29,0,210,325,1071,0.45310214161872864
44,0,210,544,1535,0.3821862041950226
2,0,210,491,525,0.7013341188430786
8,0,210,0,691,0.4973508417606354
156,0,210,3,674,0.3871684968471527
208,0,210,430,810,0.7379660606384277
213,0,210,479,807,0.15529008209705353
221,1,210,647,672,0.6010240912437439
3,0,211,532,1359,0.6597385406494141
29,0,211,325,1071,0.45095399022102356
44,0,211,544,1535,0.3931485414505005
2,0,211,491,527,0.7908992171287537
8,0,211,0,691,0.47075578570365906
156,0,211,20,663,0.3027202785015106
208,0,211,433,810,0.5562237501144409
221,1,211,638,653,0.6791359782218933
3,0,212,531,1359,0.7360121011734009
29,0,212,325,1071,0.4333367943763733
44,0,212,544,1535,0.3230975270271301
2,0,212,490,528,0.7913421988487244
8,0,212,0,690,0.5134297609329224
156,0,212,97,652,0.2590829133987427
208,0,212,434,808,0.44093844294548035
221,1,212,626,639,0.6431294083595276
226,0,212,780,472,0.6336783766746521
3,0,213,531,1358,0.7155832648277283
29,0,213,325,1072,0.4454094469547272
44,0,213,544,1535,0.20368802547454834
2,0,213,491,528,0.7747400403022766
8,0,213,0,690,0.48582133650779724
156,0,213,115,644,0.2487882673740387
208,0,213,434,807,0.10674359649419785
221,1,213,614,628,0.8366091251373291
226,0,213,780,472,0.6178308129310608
3,0,214,531,1359,0.7311915159225464
29,0,214,325,1072,0.46471521258354187
44,0,214,544,1535,0.3111543655395508
2,0,214,491,528,0.7659691572189331
8,0,214,0,690,0.5868486166000366
156,0,214,130,650,0.18608249723911285
208,0,214,433,807,0.15013641119003296
221,1,214,599,617,0.7560895681381226
226,0,214,780,472,0.5362316370010376
3,0,215,531,1358,0.6802893280982971
29,0,215,325,1071,0.42881155014038086
44,0,215,544,1535,0.3776146471500397
2,0,215,490,528,0.7418265342712402
8,0,215,0,690,0.5354211330413818
156,0,215,171,656,0.13215193152427673
221,1,215,581,607,0.6087129712104797
226,0,215,780,472,0.5064424276351929
230,0,215,586,883,0.5838979482650757
3,0,216,531,1359,0.6746334433555603
29,0,216,325,1072,0.5000883340835571
44,0,216,544,1535,0.36045828461647034
2,0,216,490,528,0.7576033473014832
8,0,216,0,690,0.5556079149246216
156,0,216,149,662,0.1410951465368271
221,1,216,561,597,0.7199446558952332
226,0,216,780,472,0.4756637513637543
230,0,216,585,882,0.6495165228843689
3,0,217,531,1358,0.63153076171875
29,0,217,325,1072,0.48092740774154663
44,0,217,544,1536,0.24231760203838348
2,0,217,490,528,0.79813152551651
8,0,217,0,691,0.6268920302391052
156,0,217,114,622,0.25763121247291565
226,0,217,780,472,0.48340415954589844
230,0,217,585,881,0.6283309459686279
3,0,218,531,1358,0.5770279765129089
29,0,218,325,1072,0.4755832850933075
44,0,218,544,1536,0.31708890199661255
2,0,218,489,528,0.5479201674461365
8,0,218,0,690,0.5868254899978638
156,0,218,75,632,0.2897733449935913
226,0,218,780,473,0.45854371786117554
230,0,218,585,881,0.5628241896629333
3,0,219,531,1359,0.5432270765304565
29,0,219,325,1071,0.4282263517379761
44,0,219,544,1535,0.26444104313850403
2,0,219,490,528,0.5952063798904419
8,0,219,0,690,0.6433547139167786
156,0,219,95,634,0.25718504190444946
226,0,219,780,472,0.5259894132614136
230,0,219,585,881,0.6135927438735962
3,0,220,531,1362,0.52044278383255
29,0,220,325,1071,0.40408942103385925
44,0,220,544,1535,0.1924612671136856
2,0,220,491,528,0.7668461203575134
8,0,220,0,689,0.578389048576355
156,0,220,98,606,0.2984726130962372
226,0,220,779,472,0.48353317379951477
230,0,220,584,881,0.549692690372467
3,0,221,531,1361,0.5007936358451843
29,0,221,326,1071,0.41088739037513733
44,0,221,544,1535,0.17805740237236023
2,0,221,493,528,0.8072159886360168
8,0,221,0,689,0.5910916328430176
156,0,221,135,610,0.24101367592811584
226,0,221,779,472,0.39352428913116455
230,0,221,584,879,0.3421623706817627
3,0,222,531,1360,0.470885306596756
29,0,222,325,1071,0.4327360689640045
44,0,222,544,1535,0.21749012172222137
2,0,222,492,527,0.8366703987121582
8,0,222,0,690,0.5731644630432129
156,0,222,190,595,0.21908535063266754
226,0,222,780,471,0.2174656242132187
230,0,222,583,879,0.22623535990715027
3,0,223,531,1359,0.5349182486534119
29,0,223,326,1071,0.4380761384963989
44,0,223,544,1535,0.18066297471523285
2,0,223,492,527,0.7931894063949585
8,0,223,0,689,0.47315070033073425
156,0,223,229,588,0.2262582778930664
226,0,223,780,471,0.37099969387054443
230,0,223,582,879,0.3394702970981598
237,1,223,432,573,0.7301620244979858
3,0,224,530,1359,0.5202808976173401
29,0,224,325,1071,0.43971359729766846
44,0,224,544,1536,0.18742354214191437
2,0,224,491,528,0.825982928276062
8,0,224,0,690,0.541033923625946
156,0,224,277,589,0.20112986862659454
226,0,224,780,471,0.28405770659446716
230,0,224,582,879,0.21619610488414764
237,1,224,417,574,0.6411010026931763
3,0,225,530,1360,0.5246773362159729
29,0,225,325,1071,0.41458436846733093
44,0,225,544,1535,0.1779504269361496
2,0,225,491,528,0.8696857690811157
8,0,225,0,689,0.5124378800392151
156,0,225,312,616,0.2659507989883423
226,0,225,779,471,0.4356020390987396
230,0,225,582,878,0.18968448042869568
237,1,225,400,577,0.6989738941192627
3,0,226,531,1360,0.47073718905448914
29,0,226,325,1071,0.4244028627872467
44,0,226,544,1535,0.17259548604488373
2,0,226,491,528,0.902111828327179
8,0,226,0,691,0.4832878112792969
156,0,226,331,642,0.24850404262542725
